data_id,name,segment_id,route_alternative,requested_time,timestamp,day_in_week,day_type,duration,static_duration,distance,speed,url,polyline,is_valid,valid_code,hausdorff_distance,hausdorff_pass,link_id,date,hour_of_day,iso_week,weekday_index,daytype,is_holiday,holiday_name
317330195,s_1-5,1530526,1,12:15:00,2025-10-01 12:15:39+03:00,יום ד,ערב חג,186,181,4661,90.2129,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317330195&a=1&du=186,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,12,40,2.0,weekday,False,
317331348,s_1-5,1530526,1,12:30:00,2025-10-01 12:31:41+03:00,יום ד,ערב חג,186,181,4661,90.2129,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317331348&a=1&du=186,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,12,40,2.0,weekday,False,
317336648,s_1-5,1530526,1,12:45:00,2025-10-01 12:45:39+03:00,יום ד,ערב חג,182,181,4661,92.1956,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317336648&a=1&du=182,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,12,40,2.0,weekday,False,
317337577,s_1-5,1530526,1,13:00:00,2025-10-01 13:01:43+03:00,יום ד,ערב חג,184,181,4661,91.1935,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317337577&a=1&du=184,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,13,40,2.0,weekday,False,
317343640,s_1-5,1530526,1,13:15:00,2025-10-01 13:15:39+03:00,יום ד,ערב חג,186,181,4661,90.2129,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317343640&a=1&du=186,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,13,40,2.0,weekday,False,
317344596,s_1-5,1530526,1,13:30:00,2025-10-01 13:31:43+03:00,יום ד,ערב חג,191,181,4661,87.8513,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317344596&a=1&du=191,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,13,40,2.0,weekday,False,
317352003,s_1-5,1530526,1,13:45:00,2025-10-01 13:45:39+03:00,יום ד,ערב חג,200,181,4661,83.898,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317352003&a=1&du=200,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,13,40,2.0,weekday,False,
317352998,s_1-5,1530526,1,14:00:00,2025-10-01 14:01:46+03:00,יום ד,ערב חג,184,181,4661,91.1935,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317352998&a=1&du=184,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,14,40,2.0,weekday,False,
317353259,s_1-5,1530526,1,14:15:00,2025-10-01 14:15:38+03:00,יום ד,ערב חג,192,181,4661,87.3938,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317353259&a=1&du=192,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,14,40,2.0,weekday,False,
317362548,s_1-5,1530526,1,14:30:00,2025-10-01 14:31:43+03:00,יום ד,ערב חג,183,181,4661,91.6918,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317362548&a=1&du=183,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,14,40,2.0,weekday,False,
317363693,s_1-5,1530526,1,14:45:00,2025-10-01 14:45:37+03:00,יום ד,ערב חג,181,181,4661,92.705,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317363693&a=1&du=181,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,14,40,2.0,weekday,False,
317364257,s_1-5,1530526,1,15:00:00,2025-10-01 15:01:44+03:00,יום ד,ערב חג,187,181,4661,89.7305,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317364257&a=1&du=187,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,15,40,2.0,weekday,False,
317369801,s_1-5,1530526,1,15:15:00,2025-10-01 15:15:38+03:00,יום ד,ערב חג,191,181,4661,87.8513,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317369801&a=1&du=191,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,15,40,2.0,weekday,False,
317371257,s_1-5,1530526,1,15:30:00,2025-10-01 15:31:43+03:00,יום ד,ערב חג,184,181,4661,91.1935,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317371257&a=1&du=184,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,15,40,2.0,weekday,False,
317378535,s_1-5,1530526,1,15:45:00,2025-10-01 15:45:36+03:00,יום ד,ערב חג,180,181,4661,93.22,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317378535&a=1&du=180,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,15,40,2.0,weekday,False,
317379646,s_1-5,1530526,1,16:00:00,2025-10-01 16:01:44+03:00,יום ד,ערב חג,174,181,4661,96.4345,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317379646&a=1&du=174,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,16,40,2.0,weekday,False,
317379806,s_1-5,1530526,1,16:15:00,2025-10-01 16:15:37+03:00,יום ד,ערב חג,175,181,4661,95.8834,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317379806&a=1&du=175,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,16,40,2.0,weekday,False,
317389027,s_1-5,1530526,1,16:30:00,2025-10-01 16:31:45+03:00,יום ד,ערב חג,169,181,4661,99.2876,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317389027&a=1&du=169,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,16,40,2.0,weekday,False,
317390130,s_1-5,1530526,1,16:45:00,2025-10-01 16:45:36+03:00,יום ד,ערב חג,173,181,4661,96.9919,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317390130&a=1&du=173,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,16,40,2.0,weekday,False,
317390718,s_1-5,1530526,1,17:00:00,2025-10-01 17:01:46+03:00,יום ד,ערב חג,174,181,4661,96.4345,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317390718&a=1&du=174,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,17,40,2.0,weekday,False,
317396215,s_1-5,1530526,1,17:15:00,2025-10-01 17:15:38+03:00,יום ד,ערב חג,174,181,4661,96.4345,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317396215&a=1&du=174,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,17,40,2.0,weekday,False,
317397572,s_1-5,1530526,1,17:30:00,2025-10-01 17:31:44+03:00,יום ד,ערב חג,181,181,4661,92.705,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317397572&a=1&du=181,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,17,40,2.0,weekday,False,
317404869,s_1-5,1530526,1,17:45:00,2025-10-01 17:45:38+03:00,יום ד,ערב חג,182,181,4661,92.1956,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317404869&a=1&du=182,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,17,40,2.0,weekday,False,
317405919,s_1-5,1530526,1,18:00:00,2025-10-01 18:01:49+03:00,יום ד,ערב חג,176,181,4661,95.3386,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317405919&a=1&du=176,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,18,40,2.0,weekday,False,
317406245,s_1-5,1530526,1,18:15:00,2025-10-01 18:15:37+03:00,יום ד,ערב חג,179,181,4661,93.7408,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317406245&a=1&du=179,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,18,40,2.0,weekday,False,
317415378,s_1-5,1530526,1,18:30:00,2025-10-01 18:31:44+03:00,יום ד,ערב חג,181,181,4661,92.705,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317415378&a=1&du=181,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,18,40,2.0,weekday,False,
317416015,s_1-5,1530526,1,18:45:00,2025-10-01 18:45:36+03:00,יום ד,ערב חג,270,181,4661,62.1467,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317416015&a=1&du=270,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,18,40,2.0,weekday,False,
317417149,s_1-5,1530526,1,19:00:00,2025-10-01 19:01:47+03:00,יום ד,ערב חג,318,181,4661,52.766,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317417149&a=1&du=318,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,19,40,2.0,weekday,False,
317422996,s_1-5,1530526,1,19:15:00,2025-10-01 19:15:38+03:00,יום ד,ערב חג,349,181,4661,48.0791,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317422996&a=1&du=349,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,19,40,2.0,weekday,False,
317423926,s_1-5,1530526,1,19:30:00,2025-10-01 19:31:44+03:00,יום ד,ערב חג,345,181,4661,48.6365,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317423926&a=1&du=345,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,19,40,2.0,weekday,False,
317431261,s_1-5,1530526,1,19:45:00,2025-10-01 19:45:37+03:00,יום ד,ערב חג,232,181,4661,72.3259,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317431261&a=1&du=232,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,19,40,2.0,weekday,False,
317432328,s_1-5,1530526,1,20:00:00,2025-10-01 20:01:43+03:00,יום ד,ערב חג,393,181,4661,42.6962,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317432328&a=1&du=393,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,20,40,2.0,weekday,False,
317432464,s_1-5,1530526,1,20:15:00,2025-10-01 20:15:37+03:00,יום ד,ערב חג,525,181,4661,31.9611,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317432464&a=1&du=525,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,20,40,2.0,weekday,False,
317440629,s_1-5,1530526,1,20:30:00,2025-10-01 20:31:43+03:00,יום ד,ערב חג,615,181,4661,27.2839,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317440629&a=1&du=615,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,20,40,2.0,weekday,False,
317440964,s_1-5,1530526,1,20:45:00,2025-10-01 20:45:38+03:00,יום ד,ערב חג,641,181,4661,26.1772,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317440964&a=1&du=641,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,20,40,2.0,weekday,False,
317446761,s_1-5,1530526,1,21:00:00,2025-10-01 21:01:44+03:00,יום ד,ערב חג,636,181,4661,26.383,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317446761&a=1&du=636,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,21,40,2.0,weekday,False,
317447133,s_1-5,1530526,1,21:15:00,2025-10-01 21:15:40+03:00,יום ד,ערב חג,709,181,4661,23.6666,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317447133&a=1&du=709,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,21,40,2.0,weekday,False,
317453103,s_1-5,1530526,1,21:30:00,2025-10-01 21:31:42+03:00,יום ד,ערב חג,405,181,4661,41.4311,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317453103&a=1&du=405,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,21,40,2.0,weekday,False,
317453478,s_1-5,1530526,1,21:45:00,2025-10-01 21:45:38+03:00,יום ד,ערב חג,406,181,4661,41.3291,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317453478&a=1&du=406,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,21,40,2.0,weekday,False,
317459199,s_1-5,1530526,1,22:00:00,2025-10-01 22:01:41+03:00,יום ד,ערב חג,381,181,4661,44.0409,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317459199&a=1&du=381,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,22,40,2.0,weekday,False,
317459557,s_1-5,1530526,1,22:15:00,2025-10-01 22:15:36+03:00,יום ד,ערב חג,188,181,4661,89.2532,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317459557&a=1&du=188,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,22,40,2.0,weekday,False,
317465528,s_1-5,1530526,1,22:30:00,2025-10-01 22:31:40+03:00,יום ד,ערב חג,188,181,4661,89.2532,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317465528&a=1&du=188,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,22,40,2.0,weekday,False,
317465903,s_1-5,1530526,1,22:45:00,2025-10-01 22:45:36+03:00,יום ד,ערב חג,188,181,4661,89.2532,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317465903&a=1&du=188,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,22,40,2.0,weekday,False,
317471537,s_1-5,1530526,1,23:00:00,2025-10-01 23:01:41+03:00,יום ד,ערב חג,190,181,4661,88.3137,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317471537&a=1&du=190,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,23,40,2.0,weekday,False,
317471910,s_1-5,1530526,1,23:15:00,2025-10-01 23:15:37+03:00,יום ד,ערב חג,193,181,4661,86.9409,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317471910&a=1&du=193,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,23,40,2.0,weekday,False,
317477625,s_1-5,1530526,1,23:30:00,2025-10-01 23:31:42+03:00,יום ד,ערב חג,198,181,4661,84.7455,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317477625&a=1&du=198,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,23,40,2.0,weekday,False,
317478264,s_1-5,1530526,1,23:45:00,2025-10-01 23:45:38+03:00,יום ד,ערב חג,197,181,4661,85.1756,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317478264&a=1&du=197,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-01,23,40,2.0,weekday,False,
317483090,s_1-5,1530526,1,00:00:00,2025-10-02 00:01:43+03:00,יום ה,חג,201,181,4661,83.4806,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317483090&a=1&du=201,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-02,0,40,3.0,holiday,True,Yom Kippur
317484105,s_1-5,1530526,1,00:15:00,2025-10-02 00:15:36+03:00,יום ה,חג,237,181,4661,70.8,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317484105&a=1&du=237,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-02,0,40,3.0,holiday,True,Yom Kippur
317489196,s_1-5,1530526,1,00:30:00,2025-10-02 00:31:38+03:00,יום ה,חג,215,181,4661,78.0447,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317489196&a=1&du=215,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-02,0,40,3.0,holiday,True,Yom Kippur
317490050,s_1-5,1530526,1,00:45:00,2025-10-02 00:45:37+03:00,יום ה,חג,204,181,4661,82.2529,https://tdr.mpayer.co.il/external/recording?s=1530526&d=317490050&a=1&du=204,udrbEofisExL{EjHaCfCcAjBeAlCiBlEqDdCuCdBcCpDgGjAyBjFkJz@uA|@oAvC_Fr[wf@nBeD`GuIdH}KpE}G~MaThCoDxDwFlQsVrHoK,True,2,1.61729e-09,True,s_1-5,2025-10-02,0,40,3.0,holiday,True,Yom Kippur
